cust_id ,trans_id ,trans_date,invoice_nbr,loc_nbr ,sales ,product_category ,payment_method,payment_status
4657,1005890,2/3/2021,100050316,9,2586,Kid's Clothing,Credit Card,completed
4658,1005891,2/4/2021,100050317,33,3326,Bags,Credit Card,completed
4659,1005892,2/5/2021,100050318,3,4052,Jewellery,Credit Card,completed
4660,1005893,2/6/2021,100050319,24,2588,Bags,UPI,completed
4661,1005894,2/7/2021,100050320,25,4483,Men's Clothing,UPI,completed
4662,1005895,2/8/2021,100050321,38,4807,Accessories,Debit Card,completed
4663,1005896,2/9/2021,100050322,45,1089,Beauty,UPI,completed
4664,1005897,2/10/2021,100050323,2,4485,Accessories,Debit Card,completed
4665,1005898,2/11/2021,100050324,29,3953,Gym wear,Credit Card,completed
4666,1005899,2/12/2021,100050325,7,1450,Kid's Clothing,Credit Card,completed
4667,1005900,2/13/2021,100050326,8,2188,Kid's Clothing,Debit Card,completed
4668,1005901,2/14/2021,100050327,19,4663,Men's Clothing,Credit Card,completed
4669,1005902,2/15/2021,100050328,15,4915,Women's Clothing,Credit Card,completed
4670,1005903,2/16/2021,100050329,17,4153,Gym wear,UPI,completed
4671,1005904,2/17/2021,100050330,46,3966,Accessories,Credit Card,completed
4672,1005905,2/18/2021,100050331,14,1718,Jewellery,Debit Card,completed
4673,1005906,2/19/2021,100050332,8,2691,Gym wear,Credit Card,completed
4674,1005907,2/20/2021,100050333,30,4485,Men's Clothing,Credit Card,completed
4675,1005908,2/21/2021,100050334,37,298,Beauty,Debit Card,completed
4676,1005909,2/22/2021,100050335,14,354,Winter wear,Credit Card,completed
4677,1005910,2/23/2021,100050336,44,1162,Footwear,UPI,completed
4678,1005911,2/24/2021,100050337,6,783,Footwear,UPI,completed
4679,1005912,2/25/2021,100050338,27,429,Footwear,UPI,completed
4680,1005913,2/26/2021,100050339,50,2543,Men's Clothing,Debit Card,completed
4681,1005914,2/27/2021,100050340,24,3843,Accessories,Debit Card,completed
4682,1005915,2/28/2021,100050341,15,4329,Bags,Debit Card,completed
4683,1005916,3/1/2021,100050342,45,4799,Bags,UPI,completed
4684,1005917,3/2/2021,100050343,1,4381,Gym wear,Debit Card,completed
4685,1005918,3/3/2021,100050344,33,4092,Men's Clothing,UPI,completed
4686,1005919,3/4/2021,100050345,19,1780,Beauty,Credit Card,completed
4687,1005920,3/5/2021,100050346,4,2402,Women's Clothing,UPI,completed
4688,1005921,3/6/2021,100050347,50,2113,Accessories,Credit Card,completed
4689,1005922,3/7/2021,100050348,30,4235,Beauty,UPI,completed
4690,1005923,3/8/2021,100050349,25,4439,Beauty,UPI,completed
4691,1005924,3/9/2021,100050350,20,3273,Women's Clothing,Credit Card,completed
4692,1005925,3/10/2021,100050351,18,2670,Gym wear,Credit Card,completed
4693,1005926,3/11/2021,100050352,17,2077,Gym wear,Debit Card,completed
4694,1005927,3/12/2021,100050353,27,1354,Bags,Credit Card,completed
4695,1005928,3/13/2021,100050354,32,434,Jewellery,Debit Card,completed
4696,1005929,3/14/2021,100050355,32,4814,Beauty,Debit Card,completed
4697,1005930,3/15/2021,100050356,39,3876,Beauty,Debit Card,completed
4698,1005931,3/16/2021,100050357,6,677,Women's Clothing,Debit Card,completed
4699,1005932,3/17/2021,100050358,48,1084,Winter wear,Credit Card,completed
4700,1005933,3/18/2021,100050359,18,2242,Kid's Clothing,Debit Card,completed
4701,1005934,3/19/2021,100050360,29,2400,Footwear,Debit Card,completed
4702,1005935,3/20/2021,100050361,30,4618,Gym wear,Debit Card,completed
4703,1005936,3/21/2021,100050362,24,4211,Kid's Clothing,Credit Card,completed
4704,1005937,3/22/2021,100050363,48,3384,Kid's Clothing,Credit Card,completed
4705,1005938,3/23/2021,100050364,1,1815,Women's Clothing,Credit Card,completed
4706,1005939,3/24/2021,100050365,21,4239,Beauty,Credit Card,completed
4707,1005940,3/25/2021,100050366,44,635,Gym wear,Debit Card,completed
4708,1005941,3/26/2021,100050367,11,3353,Winter wear,Debit Card,completed
4709,1005942,3/27/2021,100050368,14,844,Accessories,UPI,completed
4710,1005943,3/28/2021,100050369,31,636,Women's Clothing,Credit Card,completed
4711,1005944,3/29/2021,100050370,44,1512,Jewellery,Credit Card,completed
4712,1005945,3/30/2021,100050371,28,1434,Jewellery,Credit Card,completed
4713,1005946,3/31/2021,100050372,49,496,Women's Clothing,Debit Card,completed
4714,1005947,4/1/2021,100050373,29,3654,Jewellery,Debit Card,completed
4715,1005948,4/2/2021,100050374,7,3717,Accessories,UPI,completed
4716,1005949,4/3/2021,100050375,34,4235,Footwear,Credit Card,completed
4717,1005950,4/4/2021,100050376,39,4251,Kid's Clothing,UPI,completed
4718,1005951,4/5/2021,100050377,50,2503,Winter wear,Credit Card,completed
4719,1005952,4/6/2021,100050378,11,3243,Accessories,Credit Card,completed
4720,1005953,4/7/2021,100050379,25,2979,Kid's Clothing,Debit Card,completed
4721,1005954,4/8/2021,100050380,14,4210,Beauty,Debit Card,completed
4722,1005955,4/9/2021,100050381,21,754,Jewellery,Debit Card,completed
4723,1005956,4/10/2021,100050382,28,330,Kid's Clothing,UPI,completed
4724,1005957,4/11/2021,100050383,7,3939,Footwear,Credit Card,completed
4725,1005958,4/12/2021,100050384,2,4959,Women's Clothing,UPI,completed
4726,1005959,4/13/2021,100050385,45,994,Jewellery,Debit Card,completed
4727,1005960,4/14/2021,100050386,11,1422,Accessories,UPI,completed
4728,1005961,4/15/2021,100050387,45,2898,Bags,Debit Card,completed
4729,1005962,4/16/2021,100050388,23,3364,Footwear,Debit Card,completed
4730,1005963,4/17/2021,100050389,50,2546,Gym wear,Credit Card,completed
4731,1005964,4/18/2021,100050390,9,3116,Winter wear,Debit Card,completed
4732,1005965,4/19/2021,100050391,22,3487,Jewellery,UPI,completed
4733,1005966,4/20/2021,100050392,10,1853,Men's Clothing,Credit Card,completed
4734,1005967,4/21/2021,100050393,46,2563,Jewellery,Credit Card,completed
4735,1005968,4/22/2021,100050394,21,1554,Bags,UPI,completed
4736,1005969,4/23/2021,100050395,40,1470,Gym wear,Debit Card,completed
4737,1005970,4/24/2021,100050396,35,1909,Gym wear,Debit Card,completed
4738,1005971,4/25/2021,100050397,20,1691,Gym wear,Credit Card,completed
4739,1005972,4/26/2021,100050398,42,4916,Footwear,UPI,completed
4740,1005973,4/27/2021,100050399,6,3954,Bags,UPI,completed
4741,1005974,4/28/2021,100050400,30,3073,Men's Clothing,Debit Card,completed
4742,1005975,4/29/2021,100050401,2,1614,Winter wear,UPI,completed
4743,1005976,4/30/2021,100050402,10,1503,Jewellery,Credit Card,completed
4744,1005977,5/1/2021,100050403,47,4268,Kid's Clothing,Credit Card,completed
4745,1005978,5/2/2021,100050404,11,3254,Gym wear,Credit Card,completed
4746,1005979,5/3/2021,100050405,47,858,Winter wear,Credit Card,completed
4747,1005980,5/4/2021,100050406,15,3981,Jewellery,UPI,completed
4748,1005981,5/5/2021,100050407,1,367,Kid's Clothing,Credit Card,completed
4749,1005982,5/6/2021,100050408,46,327,Accessories,UPI,completed
4750,1005983,5/7/2021,100050409,48,3316,Accessories,Debit Card,completed
4751,1005984,5/8/2021,100050410,46,3450,Jewellery,UPI,completed
4752,1005985,5/9/2021,100050411,24,764,Women's Clothing,Debit Card,completed
4753,1005986,5/10/2021,100050412,3,4128,Accessories,UPI,completed
4754,1005987,5/11/2021,100050413,29,3948,Bags,Credit Card,completed
4755,1005988,5/12/2021,100050414,43,2208,Footwear,Credit Card,completed
4756,1005989,5/13/2021,100050415,47,355,Footwear,UPI,completed
4757,1005990,5/14/2021,100050416,47,898,Women's Clothing,Debit Card,completed
4758,1005991,5/15/2021,100050417,6,1559,Men's Clothing,Debit Card,completed
4759,1005992,5/16/2021,100050418,17,4118,Accessories,UPI,completed
4760,1005993,5/17/2021,100050419,5,3715,Gym wear,Credit Card,completed
4761,1005994,5/18/2021,100050420,15,2038,Women's Clothing,Debit Card,completed
4762,1005995,5/19/2021,100050421,17,4437,Beauty,UPI,completed
4763,1005996,5/20/2021,100050422,48,559,Women's Clothing,Credit Card,completed
4764,1005997,5/21/2021,100050423,35,4514,Beauty,Debit Card,completed
4765,1005998,5/22/2021,100050424,48,1236,Beauty,Debit Card,completed
4766,1005999,5/23/2021,100050425,14,3079,Jewellery,Credit Card,completed
4767,1006000,5/24/2021,100050426,29,3719,Bags,Credit Card,completed
4768,1006001,5/25/2021,100050427,1,4551,Men's Clothing,UPI,completed
4769,1006002,5/26/2021,100050428,11,621,Men's Clothing,Debit Card,completed
4770,1006003,5/27/2021,100050429,12,3486,Beauty,Debit Card,completed
4771,1006004,5/28/2021,100050430,37,4168,Beauty,Credit Card,completed
4772,1006005,5/29/2021,100050431,33,890,Men's Clothing,Credit Card,completed
4773,1006006,5/30/2021,100050432,15,3064,Bags,Credit Card,completed
4774,1006007,5/31/2021,100050433,44,4503,Beauty,Credit Card,completed
4775,1006008,6/1/2021,100050434,50,1653,Men's Clothing,UPI,completed
4776,1006009,6/2/2021,100050435,4,3170,Gym wear,Debit Card,completed
4777,1006010,6/3/2021,100050436,46,2328,Beauty,Credit Card,completed
4778,1006011,6/4/2021,100050437,10,784,Women's Clothing,UPI,completed
4779,1006012,6/5/2021,100050438,7,3975,Gym wear,Debit Card,completed
4780,1006013,6/6/2021,100050439,13,4997,Men's Clothing,UPI,completed
4781,1006014,6/7/2021,100050440,44,2099,Bags,Credit Card,completed
4782,1006015,6/8/2021,100050441,16,1709,Men's Clothing,UPI,completed
4783,1006016,6/9/2021,100050442,2,970,Gym wear,Debit Card,completed
4784,1006017,6/10/2021,100050443,32,1021,Kid's Clothing,Credit Card,completed
4785,1006018,6/11/2021,100050444,10,1336,Men's Clothing,Debit Card,completed
4786,1006019,6/12/2021,100050445,13,323,Jewellery,Credit Card,completed
4787,1006020,6/13/2021,100050446,30,3516,Beauty,UPI,completed
4788,1006021,6/14/2021,100050447,50,3666,Footwear,Debit Card,completed
4789,1006022,6/15/2021,100050448,48,2744,Jewellery,Debit Card,completed
4790,1006023,6/16/2021,100050449,29,2592,Kid's Clothing,Credit Card,completed
4791,1006024,6/17/2021,100050450,7,3810,Winter wear,Debit Card,completed
4792,1006025,6/18/2021,100050451,49,4827,Jewellery,Debit Card,completed
4793,1006026,6/19/2021,100050452,13,4684,Bags,Debit Card,completed
4794,1006027,6/20/2021,100050453,37,2798,Footwear,Debit Card,completed
4795,1006028,6/21/2021,100050454,28,3605,Jewellery,Credit Card,completed
4796,1006029,6/22/2021,100050455,41,2857,Accessories,UPI,completed
4797,1006030,6/23/2021,100050456,39,3809,Women's Clothing,UPI,completed
4798,1006031,6/24/2021,100050457,48,3192,Kid's Clothing,UPI,completed
4799,1006032,6/25/2021,100050458,19,3742,Winter wear,Credit Card,completed
4800,1006033,6/26/2021,100050459,25,1647,Beauty,Credit Card,completed
4801,1006034,6/27/2021,100050460,25,4865,Jewellery,Debit Card,completed
4802,1006035,6/28/2021,100050461,26,2817,Footwear,Credit Card,completed
4803,1006036,6/29/2021,100050462,18,393,Kid's Clothing,Debit Card,completed
4804,1006037,6/30/2021,100050463,37,411,Gym wear,UPI,completed
4805,1006038,7/1/2021,100050464,23,2896,Winter wear,Debit Card,completed
4806,1006039,7/2/2021,100050465,9,2645,Footwear,UPI,completed
4807,1006040,7/3/2021,100050466,30,3013,Bags,Credit Card,completed
4808,1006041,7/4/2021,100050467,7,1588,Bags,Credit Card,completed
4809,1006042,7/5/2021,100050468,41,2256,Beauty,Credit Card,completed
4810,1006043,7/6/2021,100050469,25,3916,Footwear,UPI,completed
4811,1006044,7/7/2021,100050470,19,2978,Women's Clothing,Credit Card,completed
4812,1006045,7/8/2021,100050471,23,3314,Gym wear,UPI,completed
4813,1006046,7/9/2021,100050472,38,1173,Accessories,Credit Card,completed
4814,1006047,7/10/2021,100050473,31,1796,Women's Clothing,UPI,completed
4815,1006048,7/11/2021,100050474,25,3939,Winter wear,UPI,completed
4816,1006049,7/12/2021,100050475,41,1214,Men's Clothing,UPI,completed
4817,1006050,7/13/2021,100050476,19,1573,Winter wear,Credit Card,completed
4818,1006051,7/14/2021,100050477,36,3798,Winter wear,Debit Card,completed
4819,1006052,7/15/2021,100050478,40,392,Kid's Clothing,UPI,completed
4820,1006053,7/16/2021,100050479,43,2573,Winter wear,UPI,completed
4821,1006054,7/17/2021,100050480,26,2203,Jewellery,Credit Card,completed
4822,1006055,7/18/2021,100050481,45,670,Women's Clothing,Debit Card,completed
4823,1006056,7/19/2021,100050482,46,1549,Beauty,Credit Card,completed
4824,1006057,7/20/2021,100050483,37,1142,Beauty,UPI,completed
4825,1006058,7/21/2021,100050484,19,1836,Gym wear,Debit Card,completed
4826,1006059,7/22/2021,100050485,20,2592,Women's Clothing,Credit Card,completed
4827,1006060,7/23/2021,100050486,11,3721,Beauty,UPI,completed
4828,1006061,7/24/2021,100050487,41,1788,Bags,Debit Card,completed
4829,1006062,7/25/2021,100050488,14,4081,Women's Clothing,Debit Card,completed
4830,1006063,7/26/2021,100050489,32,2029,Winter wear,UPI,completed
4831,1006064,7/27/2021,100050490,42,1926,Kid's Clothing,Credit Card,completed
4832,1006065,7/28/2021,100050491,3,4845,Men's Clothing,UPI,completed
4833,1006066,7/29/2021,100050492,48,3679,Accessories,Debit Card,completed
4834,1006067,7/30/2021,100050493,25,1283,Beauty,Credit Card,completed
4835,1006068,7/31/2021,100050494,44,2828,Winter wear,Credit Card,completed
4836,1006069,8/1/2021,100050495,4,2593,Accessories,Debit Card,completed
4837,1006070,8/2/2021,100050496,5,1222,Gym wear,Debit Card,completed
4838,1006071,8/3/2021,100050497,11,1132,Jewellery,Credit Card,completed
4839,1006072,8/4/2021,100050498,18,2350,Beauty,Debit Card,completed
4840,1006073,8/5/2021,100050499,29,2992,Gym wear,Debit Card,completed
4841,1006074,8/6/2021,100050500,42,4217,Beauty,Debit Card,completed
4842,1006075,8/7/2021,100050501,2,3693,Footwear,Debit Card,completed
4843,1006076,8/8/2021,100050502,13,2145,Accessories,Credit Card,completed
4844,1006077,8/9/2021,100050503,9,1042,Winter wear,Credit Card,completed
4845,1006078,8/10/2021,100050504,23,904,Beauty,Debit Card,completed
4846,1006079,8/11/2021,100050505,17,1298,Footwear,Credit Card,completed
4847,1006080,8/12/2021,100050506,4,2795,Beauty,Debit Card,completed
4848,1006081,8/13/2021,100050507,8,4931,Men's Clothing,UPI,completed
4849,1006082,8/14/2021,100050508,2,3316,Gym wear,Debit Card,completed
4850,1006083,8/15/2021,100050509,17,2051,Footwear,Debit Card,completed
4851,1006084,8/16/2021,100050510,2,2361,Kid's Clothing,Debit Card,completed
4852,1006085,8/17/2021,100050511,43,370,Winter wear,Debit Card,completed
4853,1006086,8/18/2021,100050512,37,1131,Winter wear,Credit Card,completed
4854,1006087,8/19/2021,100050513,48,3448,Women's Clothing,UPI,completed
4855,1006088,8/20/2021,100050514,42,4849,Kid's Clothing,Debit Card,completed
4856,1006089,8/21/2021,100050515,4,3925,Women's Clothing,Credit Card,completed
4857,1006090,8/22/2021,100050516,19,2174,Women's Clothing,Debit Card,completed
4858,1006091,8/23/2021,100050517,42,910,Kid's Clothing,Credit Card,completed
4859,1006092,8/24/2021,100050518,45,570,Women's Clothing,Credit Card,completed
4860,1006093,8/25/2021,100050519,38,4173,Bags,Credit Card,completed
4861,1006094,8/26/2021,100050520,45,3414,Footwear,UPI,completed
4862,1006095,8/27/2021,100050521,35,1138,Women's Clothing,Debit Card,completed
4863,1006096,8/28/2021,100050522,14,3058,Accessories,Credit Card,completed
4864,1006097,8/29/2021,100050523,30,512,Bags,Debit Card,completed
4865,1006098,8/30/2021,100050524,28,2620,Footwear,Debit Card,completed
4866,1006099,8/31/2021,100050525,12,2106,Accessories,UPI,completed
4867,1006100,9/1/2021,100050526,33,1328,Women's Clothing,Debit Card,completed
4868,1006101,9/2/2021,100050527,26,1379,Women's Clothing,UPI,completed
4869,1006102,9/3/2021,100050528,36,2682,Footwear,Credit Card,completed
4870,1006103,9/4/2021,100050529,8,1480,Beauty,Credit Card,completed
4871,1006104,9/5/2021,100050530,47,2053,Men's Clothing,Debit Card,completed
4872,1006105,9/6/2021,100050531,5,3062,Bags,Debit Card,completed
4873,1006106,9/7/2021,100050532,6,4210,Footwear,UPI,completed
4874,1006107,9/8/2021,100050533,16,3253,Women's Clothing,Credit Card,completed
4875,1006108,9/9/2021,100050534,4,614,Beauty,Debit Card,completed
4876,1006109,9/10/2021,100050535,38,3780,Kid's Clothing,UPI,completed
4877,1006110,9/11/2021,100050536,38,3584,Footwear,UPI,completed
4878,1006111,9/12/2021,100050537,14,297,Beauty,Debit Card,completed
4879,1006112,9/13/2021,100050538,44,2001,Women's Clothing,Credit Card,completed
4880,1006113,9/14/2021,100050539,3,4647,Beauty,Debit Card,completed
4881,1006114,9/15/2021,100050540,30,2133,Bags,UPI,completed
4882,1006115,9/16/2021,100050541,13,2511,Beauty,Debit Card,completed
4883,1006116,9/17/2021,100050542,46,3587,Winter wear,Credit Card,completed
4884,1006117,9/18/2021,100050543,49,4209,Jewellery,Debit Card,completed
4885,1006118,9/19/2021,100050544,34,2121,Men's Clothing,Credit Card,completed
4886,1006119,9/20/2021,100050545,46,1299,Jewellery,UPI,completed
4887,1006120,9/21/2021,100050546,7,1202,Women's Clothing,Debit Card,completed
4888,1006121,9/22/2021,100050547,22,2542,Men's Clothing,Debit Card,completed
4889,1006122,9/23/2021,100050548,40,312,Men's Clothing,Credit Card,completed
4890,1006123,9/24/2021,100050549,5,3043,Jewellery,Credit Card,completed
4891,1006124,9/25/2021,100050550,26,3803,Footwear,Debit Card,completed
4892,1006125,9/26/2021,100050551,8,559,Footwear,Debit Card,completed
4893,1006126,9/27/2021,100050552,29,3899,Accessories,UPI,completed
4894,1006127,9/28/2021,100050553,6,3687,Bags,UPI,completed
4895,1006128,9/29/2021,100050554,25,2499,Women's Clothing,Debit Card,completed
4896,1006129,9/30/2021,100050555,12,1118,Men's Clothing,Credit Card,completed
4897,1006130,10/1/2021,100050556,37,796,Men's Clothing,Credit Card,completed
4898,1006131,10/2/2021,100050557,50,3388,Accessories,Debit Card,completed
4899,1006132,10/3/2021,100050558,44,1544,Footwear,UPI,completed
4900,1006133,10/4/2021,100050559,47,3056,Kid's Clothing,Debit Card,completed
4901,1006134,10/5/2021,100050560,22,4665,Gym wear,Credit Card,completed
4902,1006135,10/6/2021,100050561,43,1283,Footwear,UPI,completed
4903,1006136,10/7/2021,100050562,5,3800,Kid's Clothing,Credit Card,completed
4904,1006137,10/8/2021,100050563,41,1996,Men's Clothing,Credit Card,completed
4905,1006138,10/9/2021,100050564,29,4483,Jewellery,Credit Card,completed
4906,1006139,10/10/2021,100050565,6,4507,Winter wear,UPI,completed
4907,1006140,10/11/2021,100050566,31,2227,Footwear,UPI,completed
4908,1006141,10/12/2021,100050567,18,3963,Bags,Debit Card,completed
4909,1006142,10/13/2021,100050568,7,1231,Winter wear,UPI,completed
4910,1006143,10/14/2021,100050569,23,867,Women's Clothing,UPI,completed
4911,1006144,10/15/2021,100050570,23,3862,Accessories,Credit Card,completed
